6189|I'm On A Boat|Escape in the boat as a passenger 13 times.|6960|30 Jul 2018 12:38:11 PM|642|18170|3.53|Ultra Rare|Bronze
7419|Locked and Loaded|Buy all attachments for one weapon (Campaign only).|6959|29 Jul 2018 3:44:03 PM|36209|62316|58.11|Common|Bronze
7419|Saving Sheriff Whitehorse|Save Sheriff Whitehorse (Solo Campaign only).|6958|29 Jul 2018 1:04:56 PM|37518|62316|60.21|Common|Bronze
7419|Peachy Keen|Bait Peaches into going back home (Solo Campaign only).|6957|29 Jul 2018 12:03:07 PM|42663|62316|68.46|Common|Bronze
7419|Ghost Kill|Perform a Headshot kill with any bow or rifle on any cultist more than 150m away (Campaign only).|6956|29 Jul 2018 11:54:19 AM|32723|62316|52.51|Common|Bronze
7419|The Greatest SOB That Ever Lived|Laugh in danger's face by executing a Clutch Nixon stunt in each region (Solo Campaign only).|6955|28 Jul 2018 9:52:35 PM|26604|62316|42.69|Uncommon|Bronze
7419|Like A Bird|Use a wingsuit to travel more than 5000m (Campaign only).|6954|28 Jul 2018 11:40:27 AM|33982|62316|54.53|Common|Bronze
7419|Where's the Beef?|Tenderize a bull with your bare hands. To death (Campaign only).|6953|28 Jul 2018 11:31:31 AM|23504|62316|37.72|Uncommon|Bronze
5|Weapon of Mass Destruction|Radio in a naval bombardment that kills at least 4 Japanese soldiers.|6952|27 Jul 2018 10:01:40 PM|262306|522131|50.24|Common|Bronze
5|Snake in the Grass|Take out a Japanese soldier lying in wait in the grass.|6951|27 Jul 2018 9:45:54 PM|318244|522131|60.95|Common|Bronze
5|Close Shave|Survive a banzai attack. (Solo only)|6950|27 Jul 2018 9:44:15 PM|366905|522131|70.27|Common|Bronze
5|Carlson's Raiders|Complete 'Semper Fi' on any difficulty. (Solo only)|6949|27 Jul 2018 9:31:53 PM|389807|522131|74.66|Common|Silver
7419|Special Delivery|Ensure a baby's safe passage into this world (Solo Campaign only).|6948|26 Jul 2018 8:59:42 PM|37756|62316|60.59|Common|Bronze
4221|BOOMBOX|So 80's...|6947|26 Jul 2018 7:38:00 PM|3585|4002|89.58|Common|Silver
4221|GREEN THUMB|Damn! I'm a watchman, not a gardener!|6946|26 Jul 2018 3:44:11 PM|3525|4002|88.08|Common|Silver
4221|FANCY A COLA?|To cola! The cause of... and solution to... all of life's problems!|6945|26 Jul 2018 3:34:05 PM|3537|4002|88.38|Common|Gold
4221|COLA|Burp!|6944|26 Jul 2018 3:31:18 PM|3595|4002|89.83|Common|Bronze
4221|WRENCH|if you can dodge a wrench...|6943|26 Jul 2018 3:29:53 PM|3540|4002|88.46|Common|Silver
4221|DOPEFISH|The second-dumbest creature in the universe.|6942|26 Jul 2018 3:29:08 PM|3530|4002|88.21|Common|Gold
4221|FISHERMAN|I sleep with the fishes.|6941|26 Jul 2018 8:15:38 AM|3523|4002|88.03|Common|Silver
4221|HOARDER|I carry bricks with me everywhere I go.|6940|26 Jul 2018 8:14:27 AM|3545|4002|88.58|Common|Silver
4221|BACHELOR DEGREE|I'm a genius!|6939|26 Jul 2018 8:05:22 AM|3593|4002|89.78|Common|Silver
4221|ARACHNOPHILE|With great power, comes great responsibility!|6938|26 Jul 2018 8:03:03 AM|3531|4002|88.23|Common|Gold
4221|ARACHNOPHOBIA|I had no choice... It was me or it!|6937|25 Jul 2018 9:34:32 PM|3665|4002|91.58|Common|Bronze
