3825|Blockhead|Own the best V6 and V8 Engines|4501|31 Jul 2018 12:40:56 PM|32379|165121|19.61|Rare|Bronze
3825|Spreading the Word|Clear all threat in Pink Eye's territory|4500|31 Jul 2018 12:40:41 PM|36009|165121|21.81|Uncommon|Silver
3825|Pink Eye Thrives|Reduce threat to 0 in the Knit Sack region around Pink Eye's Stronghold|4499|31 Jul 2018 12:03:23 PM|39093|165121|23.68|Uncommon|Bronze
4441|Your seat is so hot|Complete a track in hotseat mode|4498|30 Jul 2018 3:11:07 PM|13390|77793|17.21|Rare|Bronze
4441|I'm feeling lucky|Create a track with the random generator|4497|30 Jul 2018 3:08:07 PM|26643|77793|34.25|Uncommon|Bronze
4441|My own cabinet|Complete a track in arcade mode|4496|30 Jul 2018 3:05:46 PM|18236|77793|23.44|Uncommon|Bronze
3825|Rust is the New Black|Collect all body colors|4495|30 Jul 2018 2:31:16 PM|43636|165121|26.43|Uncommon|Bronze
3679|Metaverse|Equip the Halo Topper and win a match on Starbase ARC|4494|29 Jul 2018 9:27:13 PM|23831|99632|10.35|Rare|Bronze
282|Red Dead Rockstar|Kill a Rockstar or someone with this Trophy in a public multiplayer match.|4493|29 Jul 2018 9:15:54 PM|379791|794005|47.83|Uncommon|Bronze
517|A Credit to Pirates Everywhere|Witnessed Morgan's Final Fate|4492|29 Jul 2018 9:01:04 PM|7705|9404|81.93|Common|Silver
517|Fall of the Pirate God|Defeated LeChuck|4491|29 Jul 2018 8:54:11 PM|8028|9404|85.37|Common|Gold
517|Does This Corpse Make Me Look Fat?|Completed the Diet of the Senses|4490|29 Jul 2018 8:42:51 PM|8116|9404|86.3|Common|Silver
517|Dance, Monkey, Dance!|Did the dance of the hybrid fruit|4489|29 Jul 2018 8:38:50 PM|5847|9404|62.18|Common|Bronze
517|I Ain't Got No Body|Bound Guybrush's spirit to his body|4488|29 Jul 2018 8:22:26 PM|8150|9404|86.67|Common|Silver
517|The Violet Beauregard Memorial Trophy|Tried every piece of gum|4487|29 Jul 2018 8:22:17 PM|6415|9404|68.22|Common|Bronze
517|All Roads Lead to LeChuck|Opened the Crossroads|4486|29 Jul 2018 7:44:39 PM|8311|9404|88.38|Common|Silver
517|Morgan's Secret|Found out what Morgan treasures above all else|4485|29 Jul 2018 7:42:06 PM|8213|9404|87.34|Common|Silver
517|Say What?|Discovered Morgan's Dying Words|4484|29 Jul 2018 7:41:38 PM|8192|9404|87.11|Common|Bronze
517|Grave Ribber|Read every gravestone|4483|29 Jul 2018 7:14:05 PM|7943|9404|84.46|Common|Bronze
517|Grog, Grog, Grog!|Used a dollar bill to try to buy every drink in the Grog Machine|4482|29 Jul 2018 7:11:18 PM|8304|9404|88.3|Common|Bronze
